Drug Name,CIDs
Bleomycin,5360373
Bleomycin,5460769
Bleomycin,5496539
Bleomycin,5702257
Bleomycin,5702258
Bleomycin,16211317
Bleomycin,44576185
Bleomycin,46930981
Bleomycin,54608728
Bleomycin,60148416
Bleomycin,73355844
Bleomycin,129627693
Bleomycin,138107127
Bleomycin,155903698
Blinatumomab,
Calcipotriol (topical),
Deferiprone,2972
Deferiprone,105085
Deferiprone,168308188
Digitoxin,3061
Digitoxin,6281
Digitoxin,441207
Digitoxin,5351469
Digitoxin,5702041
Digitoxin,6432666
Digitoxin,10078873
Digitoxin,11251271
Digitoxin,11968425
Digitoxin,45358123
Digitoxin,46783411
Digitoxin,91885306
Digitoxin,134687958
Digitoxin,135001586
Digitoxin,139026074
Digitoxin,145864721
Digitoxin,146159575
Digitoxin,155387740
Eltrombopag,135449332
Eltrombopag,136132451
Etidronic acid,3305
Etidronic acid,23894
Levamlodipine,2162
Levamlodipine,60496
Levamlodipine,9822750
Levamlodipine,11365087
Levamlodipine,45080796
Patiromer,
Penicillamine,4727
Penicillamine,5852
Penicillamine,92863
Penicillamine,4871804
Penicillamine,12278514
Penicillamine,54605730
Tolevamer,58817179
Strontium chloride Sr-89,5388879
Folic acid,72680347
Folic acid,135398658
Folic acid,135405876
Folic acid,135416532
Folic acid,135444779
Folic acid,135488894
Folic acid,135754449
Folic acid,135761165
Folic acid,135849771
Folic acid,135920955
Folic acid,135920957
Folic acid,135920958
Folic acid,136404139
Folic acid,138059381
Folic acid,145721908
Folic acid,146674653
"Thyroid, porcine",23670461
Tiludronic acid,60936
Tiludronic acid,60937
Tiludronic acid,10663531
Tiludronic acid,10853934
Triethylenetetramine,5565
Triethylenetetramine,71433
Triethylenetetramine,71434
Kanamycin,815
Kanamycin,6032
Kanamycin,32943
Kanamycin,439318
Kanamycin,441374
Kanamycin,5311199
Kanamycin,16397788
Kanamycin,16667684
Kanamycin,25200943
Kanamycin,44134791
Kanamycin,51432364
Kanamycin,53384892
Kanamycin,71592148
Kanamycin,134765989
Olsalazine,22419
Olsalazine,135413505
Brexpiprazole,11978813
Brexpiprazole,73160133
Brexpiprazole,89428953
Brigatinib,44155856
Brigatinib,57390074
Brigatinib,68165256
Brivaracetam,5743186
Brivaracetam,9834332
Brivaracetam,9837243
Brivaracetam,16058811
Brivaracetam,44147317
Brodalumab,
Bromfenac (ophthalmic),
Demecarium (ophthalmic),
Dimenhydrinate,3100
Dimenhydrinate,10660
Dimenhydrinate,66035
Dimenhydrinate,441281
Dimenhydrinate,657227
Dimenhydrinate,19039221
Dimenhydrinate,45006084
Dimenhydrinate,71431016
Dimenhydrinate,73557487
Dimenhydrinate,92131765
Dimenhydrinate,121225921
Dimenhydrinate,131864985
Isoflurophate (ophthalmic),
Physostigmine (ophthalmic),
Busulfan,262
Busulfan,463
Busulfan,2478
Busulfan,450690
Semaglutide,56843331
Semaglutide,122189768
Semaglutide,134612760
Semaglutide,139600673
Semaglutide,155557169
Semaglutide,162393099
Semaglutide,164512664
Semaglutide,168313995
Semaglutide,168314148
Calcium chloride,271
Calcium chloride,24844
Calcium chloride,24854
Calcium chloride,5284359
Calcium chloride,6093260
Calcium chloride,21226093
Calcium chloride,24847993
Calcium chloride,24847994
Calcium chloride,24847995
Calcium chloride,24847996
Calcium chloride,24847997
Calcium chloride,24847998
Calcium chloride,24847999
Calcium chloride,24848000
Calcium chloride,24848001
Calcium chloride,24848002
Calcium chloride,24848003
Calcium chloride,24848004
Calcium chloride,24848005
Calcium chloride,24848006
Calcium chloride,24848007
Calcium chloride,24848008
Calcium chloride,24848009
Calcium chloride,24848010
Calcium chloride,24848011
Amyl Nitrite,8053
Amyl Nitrite,10026
Amyl Nitrite,24687
Amyl Nitrite,168314362
Clevidipine,153994
Clevidipine,193993
Cyclandelate,2893
Cyclandelate,41097974
Cyclandelate,51397069
Epoprostenol,159
Epoprostenol,114805
Epoprostenol,5157804
Epoprostenol,5280427
Epoprostenol,5282411
Epoprostenol,6364626
Epoprostenol,6434194
Epoprostenol,6450541
Epoprostenol,9864371
Epoprostenol,9975312
Epoprostenol,11969614
Epoprostenol,21158562
Epoprostenol,23680520
Epoprostenol,23702145
Epoprostenol,29935013
Epoprostenol,49822698
Epoprostenol,53394235
Epoprostenol,67548346
Epoprostenol,123134266
Epoprostenol,134692583
Epoprostenol,134715588
Hydralazine,3637
Hydralazine,1514338
Hydralazine,135419187
Iloprost,54313
Iloprost,102807
Iloprost,5311181
Iloprost,6435293
Iloprost,6435378
Iloprost,6443959
Iloprost,9885245
Iloprost,9975807
Iloprost,10937300
Iloprost,11639089
Iloprost,20838499
Iloprost,51397006
Iloprost,53394043
Iloprost,53486260
Iloprost,57370012
Iloprost,71775001
Iloprost,89077401
Iloprost,91746214
Iloprost,124202150
Iloprost,134694981
Metyrosine,3125
Metyrosine,12650
Metyrosine,441350
Nesiritide,25081014
Nesiritide,45588097
Nesiritide,53325981
Nesiritide,53395955
Nesiritide,71308561
Nesiritide,122412733
Nesiritide,139211146
Nesiritide,168313067
Silodosin,656628
Silodosin,5312125
Silodosin,9891967
Silodosin,16640525
Tolazoline,5504
Tolazoline,6048
Tolazoline,22763
Canakinumab,
Cannabidiol,2542
Cannabidiol,26346
Cannabidiol,521372
Cannabidiol,644019
Cannabidiol,5281515
Cannabidiol,9966641
Cannabidiol,35026110
Cannabidiol,36688143
Cannabidiol,44435074
Cannabidiol,117679445
Cannabidiol,169447978
Capecitabine,60953
Capecitabine,400633
Capecitabine,10861706
Capecitabine,15289213
Capecitabine,19002620
Capecitabine,21197258
Capecitabine,42066809
Capecitabine,46783385
Capecitabine,46876249
Capecitabine,53394728
Capecitabine,57339153
Capecitabine,129359803
Capecitabine,134694682
Capecitabine,171395300
Methylnaltrexone,5361917
Methylnaltrexone,5361918
Methylnaltrexone,5487695
Methylnaltrexone,11639740
Methylnaltrexone,11992464
Methylnaltrexone,16089915
Methylnaltrexone,24847762
Carisoprodol,2576
Carisoprodol,6603791
Carisoprodol,36688149
Carmustine,2578
Carmustine,151563
Carmustine,450682
Carmustine,9881633
Carmustine,59087767
Cefixime,2675
Cefixime,54362
Cefixime,5353520
Cefixime,5362065
Cefixime,5491577
Cefixime,5943039
Cefixime,6321411
Cefixime,6604438
Cefixime,9578045
Cefixime,9604981
Cefixime,49849621
Cefixime,53396332
Cefixime,56642849
Cefixime,71314611
Cefixime,73707511
Cefixime,90437953
Cefixime,91323352
Cefixime,92329211
Cefotaxime,2632
Cefotaxime,456256
Cefotaxime,5361298
Cefotaxime,5361354
Cefotaxime,5479527
Cefotaxime,5742673
Cefotaxime,5916965
Cefotaxime,6323466
Cefotaxime,6540461
Cefotaxime,6604086
Cefotaxime,6914272
Cefotaxime,7240495
Cefotaxime,7266634
Cefotaxime,7566336
Cefotaxime,9777579
Cefotaxime,9868614
Cefotaxime,10695961
Cefotaxime,12971804
Cefotaxime,23703285
Cefotaxime,44134618
Cefotaxime,50921533
Cefotaxime,53850837
Cefpodoxime,5526
Cefpodoxime,54547
Cefpodoxime,123816
Cefpodoxime,6321413
Cefpodoxime,6335986
Cefpodoxime,6526396
Cefpodoxime,9570848
Cefpodoxime,23669317
Cefpodoxime,23676976
Cefpodoxime,45356921
Cefpodoxime,72206800
Cefpodoxime,87665625
Cefpodoxime,119057366
Cefpodoxime,121225417
Cefpodoxime,124389585
Cefprozil,2646
Cefprozil,62977
Cefprozil,92088
Cefprozil,5281006
Cefprozil,5284528
Cefprozil,5353505
Cefprozil,6436628
Cefprozil,10253795
Cefprozil,10583745
Cefprozil,13423142
Cefprozil,29927243
Cefprozil,45357418
Cefprozil,45358042
Cefprozil,53394855
Cefprozil,71307510
Cefprozil,123134496
Ceftazidime,2650
Ceftazidime,2651
Ceftazidime,91713
Ceftazidime,5362051
Ceftazidime,5481173
Ceftazidime,5484131
Ceftazidime,6321415
Ceftazidime,6536864
Ceftazidime,6857980
Ceftazidime,44298077
Ceftazidime,44322708
Ceftazidime,45114137
Ceftazidime,57514439
Ceftazidime,66509024
Ceftazidime,73415797
Ceftazidime,73415817
Ceftazidime,73449854
Ceftazidime,90471134
Ceftazidime,121225277
Ceftazidime,133687818
Ceftazidime,135121964
Ceftriaxone,2657
Ceftriaxone,51800
Ceftriaxone,3786531
Ceftriaxone,5361919
Ceftriaxone,5362369
Ceftriaxone,5479530
Ceftriaxone,9570985
Ceftriaxone,11953897
Ceftriaxone,12971801
Ceftriaxone,23679441
Ceftriaxone,23709629
Ceftriaxone,46173365
Ceftriaxone,71827529
Ceftriaxone,73153247
Ceftriaxone,77068691
Ceftriaxone,128963614
Ceftriaxone,128963615
Ceftriaxone,131885157
Ceftriaxone,155289326
Cenobamate,11962412
Cenobamate,11962443
Cenobamate,57882566
Ceritinib,96141
Ceritinib,57379345
Certolizumab pegol,189729
Cholestyramine,70695640
Cholestyramine,70695641
Cholestyramine,137699107
Clofibrate,2796
Clofibrate,2797
Clofibrate,71314923
Mipomersen,44564107
Mipomersen,44564108
Mipomersen,71301230
Mipomersen,118984461
Mipomersen,118984467
Mipomersen,156963515
Mipomersen,165339267
Mipomersen,168009455
Trabectedin,3199
Trabectedin,108150
Trabectedin,372978
Trabectedin,5459213
Trabectedin,9853615
Trabectedin,9875426
Trabectedin,10485278
Trabectedin,11093904
Trabectedin,20055487
Trabectedin,23725056
Trabectedin,45356269
Trabectedin,49865963
Trabectedin,54194497
Trabectedin,71752642
Trabectedin,78357875
Trabectedin,126843209
Trabectedin,129627894
Trabectedin,163199086
Laronidase,
Chlorzoxazone,2733
Chlorzoxazone,11052057
Chlorzoxazone,45038674
Paromomycin,4689
Paromomycin,24176
Paromomycin,64144
Paromomycin,165580
Paromomycin,191385
Paromomycin,441375
Paromomycin,3040200
Paromomycin,44186758
Paromomycin,44251565
Paromomycin,45358711
Paromomycin,56841943
Paromomycin,90657410
Paromomycin,92136216
Paromomycin,134771120
Paromomycin,155803797
Rifamycin,23429
Rifamycin,60907
Rifamycin,5282048
Rifamycin,5368915
Rifamycin,5475245
Rifamycin,6324616
Rifamycin,6433345
Rifamycin,6916289
Rifamycin,23702994
Rifamycin,24113328
Rifamycin,25245454
Rifamycin,54598449
Rifamycin,57507833
Rifamycin,73947303
Rifamycin,131848550
Rifamycin,135398735
Rifamycin,136254574
Rifamycin,139026899
Rifamycin,146159547
Rifamycin,155089169
Cholic Acid,303
Cholic Acid,6676
Cholic Acid,221493
Cholic Acid,229151
Cholic Acid,447685
Cholic Acid,5028301
Cholic Acid,5283905
Cholic Acid,5284146
Cholic Acid,5460314
Cholic Acid,6708709
Cholic Acid,12080557
Cholic Acid,16212151
Cholic Acid,25163975
Cholic Acid,42627049
Cholic Acid,42627050
Cholic Acid,42627051
Cholic Acid,42627237
Cholic Acid,42627238
Cholic Acid,42627253
Cholic Acid,42627254
Cholic Acid,42627255
Cholic Acid,42627596
Cholic Acid,42627597
Cholic Acid,42627600
Cholic Acid,44135469
Cholic Acid,44552583
Cholic Acid,44552585
Cholic Acid,44552587
Cholic Acid,44552592
Cholic Acid,44552593
Cholic Acid,44552597
Cholic Acid,44820619
Cholic Acid,45253974
Cholic Acid,45253992
Cholic Acid,45253997
Cholic Acid,46783697
Cholic Acid,56587937
Cholic Acid,59316662
Cholic Acid,118855414
Cholic Acid,121596304
Cholic Acid,121596307
Cholic Acid,139291795
Cholic Acid,139372812
Cholic Acid,145714625
Cholic Acid,155926522
Cholic Acid,163410182
Cholic Acid,163410199
Cholic Acid,163410202
Activated charcoal,297
Activated charcoal,149055
Activated charcoal,152092
Activated charcoal,5462310
Activated charcoal,7019514
Activated charcoal,72941941
Creatine,586
Creatine,588
Creatine,80116
Creatine,5317256
Creatine,7058172
Creatine,87263643
Methohexital,9034
Methohexital,143354
Methohexital,23690443
Cinacalcet,156418
Cinacalcet,156419
Cinacalcet,517111
Cinacalcet,6101856
Cinacalcet,42104705
Cinacalcet,53395106
Cinacalcet,91997602
Chlorcyclizine,2710
Chlorcyclizine,688437
Chlorcyclizine,688438
Cyclizine,6726
Cyclizine,71473
Cyclizine,517299
Cyclizine,6420019
Flavoxate,3354
Flavoxate,159703
Flavoxate,441345
Memantine,4054
Memantine,181458
Memantine,1263681
Memantine,6604403
Memantine,11229655
Memantine,11263842
Orphenadrine,4601
Orphenadrine,9568
Orphenadrine,667434
Orphenadrine,736041
Oxybutynin,4634
Oxybutynin,91505
Oxybutynin,206530
Oxybutynin,6098167
Oxybutynin,9998583
Oxybutynin,46783855
Phenindamine,11290
Phenindamine,11291
Phenindamine,260388
Phenindamine,57086802
Mepyramine,4992
Mepyramine,656400
Mepyramine,3732019
Salsalate,5161
Tolvaptan,3207
Tolvaptan,216237
Tolvaptan,443894
Tolvaptan,10789661
Clindamycin,2786
Clindamycin,29029
Clindamycin,292965
Clindamycin,446598
Clindamycin,3000512
Clindamycin,3001928
Clindamycin,3032758
Clindamycin,3034218
Clindamycin,5702026
Clindamycin,6602476
Clindamycin,6604361
Clindamycin,7048642
Clindamycin,7048644
Clindamycin,7048646
Clindamycin,7048648
Clindamycin,7276014
Clindamycin,7276016
Clindamycin,7276018
Clindamycin,9812677
Clindamycin,15940197
Clindamycin,16051951
Clindamycin,21872021
Clindamycin,27281318
Clindamycin,45357041
Clindamycin,46783762
Clindamycin,53245639
Clindamycin,71718455
Clindamycin,129009913
Clindamycin,129627692
Clindamycin,168313100
Cloxacillin,2813
Cloxacillin,2814
Cloxacillin,6098
Cloxacillin,69578
Cloxacillin,1548956
Cloxacillin,6426741
Cloxacillin,6560170
Cloxacillin,23699856
Dutasteride,152945
Dutasteride,240431
Dutasteride,6918296
Dutasteride,9914880
Dutasteride,21874792
Dutasteride,24721501
Dutasteride,44338440
Dutasteride,46705421
Dutasteride,88544628
Dutasteride,92403462
Dutasteride,129009977
Dutasteride,129606855
Dutasteride,137705023
Fexofenadine,3348
Fexofenadine,63002
Fexofenadine,6603853
Fexofenadine,9870655
Flunisolide (nasal),
Fluorometholone (ophthalmic),
Halothane,3562
Halothane,445258
Halothane,450728
Halothane,4369439
Idarubicin,3685
Idarubicin,42593
Idarubicin,42890
Idarubicin,444091
Idarubicin,636362
Idarubicin,3042869
Idarubicin,67108346
Idarubicin,71296909
Idarubicin,77279627
Idarubicin,90659160
Idarubicin,134694237
Idarubicin,138105871
Idarubicin,154734213
Loteprednol (ophthalmic),
Mezlocillin,3715
Mezlocillin,40027
Mezlocillin,43085
Mezlocillin,107797
Mezlocillin,656511
Mezlocillin,5311046
Mezlocillin,21680716
Mezlocillin,45357049
Mezlocillin,45357050
Mezlocillin,71729966
Mezlocillin,92209296
Mezlocillin,134693972
Mitoxantrone,4212
Mitoxantrone,51082
Mitoxantrone,71751
Mitoxantrone,5458171
Mitoxantrone,45108240
Paricalcitol,77996
Paricalcitol,4636600
Paricalcitol,5281104
Paricalcitol,53486378
Paricalcitol,118592127
Paricalcitol,122130725
Paricalcitol,122172918
Paricalcitol,131954622
Paricalcitol,134694969
Paricalcitol,134715672
Paricalcitol,145705669
Benzylpenicillin,2349
Benzylpenicillin,5904
Benzylpenicillin,16872
Benzylpenicillin,101718
Benzylpenicillin,517294
Benzylpenicillin,517573
Benzylpenicillin,640429
Benzylpenicillin,23664709
Benzylpenicillin,23668834
Benzylpenicillin,44134885
Benzylpenicillin (potassium),
Benzylpenicillin (sodium),
Sulfamethoxazole,5329
Sulfamethoxazole,71752291
Sulfamethoxazole,73557510
Sulfamethoxazole,134814104
Sulfamethoxazole,171395992
Citric acid,176
Citric acid,284
Citric acid,311
Citric acid,757
Citric acid,1662
Citric acid,22230
Citric acid,24363
Citric acid,31348
Citric acid,68152
Citric acid,92824
Citric acid,439766
Citric acid,441696
Citric acid,447910
Citric acid,1427549
Citric acid,6450550
Citric acid,6912088
Citric acid,13725959
Citric acid,15012407
Citric acid,19609032
Citric acid,24848024
Citric acid,24848025
Citric acid,42626590
Citric acid,42626591
Citric acid,49766637
Citric acid,54759166
Citric acid,59566543
Citric acid,86280441
Citric acid,91844453
Picosulfuric acid,5243
Aztreonam,2274
Aztreonam,54117
Aztreonam,5459211
Aztreonam,5466987
Aztreonam,5742832
Aztreonam,9600402
Aztreonam,10884593
Aztreonam,11204019
Aztreonam,22842006
Aztreonam,25322992
Aztreonam,56842327
Aztreonam,86741379
Aztreonam,135398736
Aztreonam,135462586
Aztreonam,135528421
Aztreonam,135747285
Aztreonam,168314435
Bacampicillin,2282
Bacampicillin,39849
Bacampicillin,441397
Bacampicillin,5311013
Bacampicillin,10782154
Bacampicillin,11809468
Bacampicillin,13455533
Bacampicillin,46783771
Bacampicillin,66586207
Bacampicillin,171395305
Cefadroxil,2610
Cefadroxil,47964
Cefadroxil,47965
Cefadroxil,441194
Cefadroxil,2776851
Cefadroxil,5282501
Cefadroxil,6420044
Cefadroxil,6426891
Cefadroxil,6710726
Cefadroxil,13014085
Cefadroxil,57204084
Cefadroxil,70478368
Cefadroxil,122130592
Cefadroxil,126969192
Cefamandole,2614
Cefamandole,2615
Cefamandole,34780
Cefamandole,36831
Cefamandole,456255
Cefamandole,6604545
Cefamandole,21680723
Cefamandole,137350157
Cefazolin,2618
Cefazolin,33255
Cefazolin,656510
Cefazolin,4214199
Cefazolin,6604080
Cefazolin,7048624
Cefazolin,7048626
Cefazolin,12302618
Cefazolin,23675322
Cefepime,2622
Cefepime,68606
Cefepime,68607
Cefepime,795856
Cefepime,5353490
Cefepime,5464190
Cefepime,5464263
Cefepime,5479537
Cefepime,5491295
Cefepime,9615345
Cefepime,9615346
Cefepime,16726873
Cefepime,45358173
Cefepime,53486338
Cefepime,77519791
Cefepime,122130607
Cefepime,125317353
Cefepime,134715692
Cefepime,146160062
Cefepime,168300434
Cefmetazole,2626
Cefmetazole,42008
Cefmetazole,5353287
Cefmetazole,6093314
Cefmetazole,6604084
Cefmetazole,6708469
Cefmetazole,23666711
Cefmetazole,29922713
Cefonicid,43592
Cefonicid,43594
Cefonicid,44187
Cefonicid,4630261
Cefonicid,11006063
Cefonicid,11307798
Cefonicid,13591280
Cefonicid,23664040
Cefonicid,51397058
Cefonicid,123133936
Cefoperazone,2630
Cefoperazone,44185
Cefoperazone,44187
Cefoperazone,6420003
Cefoperazone,6604594
Cefoperazone,7048628
Cefoperazone,7048630
Cefoperazone,7048632
Cefoperazone,23663974
Cefoperazone,53830673
Cefoperazone,92402738
Cefoperazone,122130526
Cefotetan,50614
Cefotetan,53024
Cefotetan,53025
Cefotetan,475320
Cefotetan,4630412
Cefotetan,6093329
Cefotetan,6604428
Cefotetan,13017849
Cefotetan,75297479
Cefotetan,171035079
Cefoxitin,2637
Cefoxitin,2638
Cefoxitin,37194
Cefoxitin,441199
Cefoxitin,475319
Cefoxitin,5287917
Cefoxitin,6102292
Cefoxitin,16757790
Cefoxitin,22790724
Cefoxitin,23667300
Cefoxitin,23713223
Cefoxitin,24846606
Cefoxitin,121225279
Cefoxitin,137347980
Cefoxitin,137347990
Ceftaroline fosamil,9810131
Ceftaroline fosamil,9852981
Ceftaroline fosamil,9962077
Ceftaroline fosamil,16007393
Ceftaroline fosamil,56841980
Ceftaroline fosamil,56841981
Ceftaroline fosamil,57514685
Ceftaroline fosamil,72562361
Ceftaroline fosamil,73425380
Ceftaroline fosamil,85076844
Ceftaroline fosamil,134714754
Ceftaroline fosamil,137947065
Ceftaroline fosamil,155292829
Ceftaroline fosamil,159222592
Ceftibuten,2654
Ceftibuten,178967
Ceftibuten,5281102
Ceftibuten,5282241
Ceftibuten,5282242
Ceftibuten,6375005
Ceftibuten,6398762
Ceftibuten,45356839
Ceftibuten,45357506
Ceftibuten,91246917
Ceftibuten,92854740
Ceftizoxime,2655
Ceftizoxime,50194
Ceftizoxime,5353510
Ceftizoxime,5361848
Ceftizoxime,6533629
Ceftizoxime,9615348
Ceftizoxime,12775087
Ceftizoxime,22816873
Ceftizoxime,23663938
Ceftizoxime,54121176
Ceftizoxime,54121177
Ceftizoxime,86280338
Ceftizoxime,91884824
Ceftizoxime,118797324
Ceftizoxime,124250333
Ceftizoxime,132342679
Cefalotin,2612
Cefalotin,6024
Cefalotin,22530
Cefalotin,7048634
Cefalotin,9802116
Cefalotin,23675321
Cefapirin,2616
Cefapirin,30699
Cefapirin,5364920
Cefapirin,6604090
Cefapirin,18469536
Cefapirin,21680724
Cefapirin,23675312
Cefradine,2673
Cefradine,38103
Cefradine,65476
Cefradine,10670927
Cefradine,12876371
Cefradine,18415543
Cefradine,21124775
Cefradine,22801814
Cefradine,40467109
Cefradine,91746235
Colistimethate,216258
Colistimethate,216259
Colistimethate,5702027
Colistimethate,46224595
Colistimethate,49863538
Colistimethate,70789202
Colistimethate,76853099
Colistimethate,155903771
Colistimethate,162394283
Colistimethate,166642536
Colistimethate,168313535
Dalbavancin,16134410
Dalbavancin,16134627
Dalbavancin,16197710
Dalbavancin,16204761
Dalbavancin,23724878
Dalbavancin,44567678
Dalbavancin,75072541
Dalbavancin,86287437
Dalbavancin,102207076
Dalbavancin,133268464
Dalbavancin,135659030
Dalbavancin,135887830
Dalbavancin,138394207
Dalfampridine,1727
Daptomycin,16129629
Daptomycin,16129688
Daptomycin,16134395
Daptomycin,21585658
Daptomycin,25246315
Daptomycin,46930993
Daptomycin,57011757
Daptomycin,57336511
Daptomycin,58936818
Daptomycin,71311849
Daptomycin,101589918
Daptomycin,117590581
Daptomycin,122706200
Daptomycin,129009962
Daptomycin,131632391
Daptomycin,132274074
Daptomycin,136661918
Daptomycin,137698270
Daptomycin,137706513
Daptomycin,154582014
Daptomycin,163353950
